IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,45301,103.198.202.146,8443,10340,Ditto,com.ditto.mobile,UDP,Closed,ap2.agora.io,3693,4397,9,18,2026-06-19T16:10:57.058+03:00,2026-06-19T16:10:59.333+03:00
17,10.215.173.1,39015,144.24.209.127,8443,10340,Ditto,com.ditto.mobile,UDP,Closed,ap2.agora.io,4340,8460,10,51,2026-06-19T16:10:57.069+03:00,2026-06-19T16:11:08.131+03:00
1,10.215.173.1,2560,105.196.219.4,0,-1,Unknown,unknown,ICMP,Closed,,660,660,15,15,2026-06-19T16:10:57.300+03:00,2026-06-19T16:11:25.362+03:00
17,10.215.173.1,58973,154.95.90.32,4062,10340,Ditto,com.ditto.mobile,UDP,Closed,,83549,594422,1341,3000,2026-06-19T16:10:57.306+03:00,2026-06-19T16:11:27.541+03:00
17,10.215.173.1,65213,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,im.dittoparty.com,63,177,1,1,2026-06-19T16:10:59.238+03:00,2026-06-19T16:10:59.335+03:00
6,10.215.173.1,51668,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:10:59.340+03:00,2026-06-19T16:10:59.804+03:00
6,10.215.173.1,51674,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:02.232+03:00,2026-06-19T16:11:02.694+03:00
6,10.215.173.1,51678,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:05.234+03:00,2026-06-19T16:11:05.683+03:00
6,10.215.173.1,51682,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:08.235+03:00,2026-06-19T16:11:08.685+03:00
6,10.215.173.1,51686,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:11.233+03:00,2026-06-19T16:11:11.679+03:00
6,10.215.173.1,51690,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:14.234+03:00,2026-06-19T16:11:14.601+03:00
17,10.215.173.1,29582,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,link-ga-hz.yunxinfw.com,69,218,1,1,2026-06-19T16:11:16.835+03:00,2026-06-19T16:11:17.144+03:00
1,10.215.173.1,2562,35.247.180.175,0,-1,Unknown,unknown,ICMP,Closed,link-ga-hz.yunxinfw.com,84,84,1,1,2026-06-19T16:11:16.838+03:00,2026-06-19T16:11:17.222+03:00
17,10.215.173.1,35038,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,link-ga-hz-azure.yunxinfw.com,75,152,1,1,2026-06-19T16:11:17.037+03:00,2026-06-19T16:11:17.130+03:00
6,10.215.173.1,40710,20.247.162.167,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,link-ga-hz-azure.yunxinfw.com,1354,1285,15,15,2026-06-19T16:11:17.132+03:00,2026-06-19T16:11:28.548+03:00
17,10.215.173.1,35059,35.247.180.175,33434,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.149+03:00,2026-06-19T16:11:17.149+03:00
17,10.215.173.1,53435,35.247.180.175,33435,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.151+03:00,2026-06-19T16:11:17.151+03:00
17,10.215.173.1,58073,35.247.180.175,33436,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.152+03:00,2026-06-19T16:11:17.152+03:00
17,10.215.173.1,52018,35.247.180.175,33437,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.154+03:00,2026-06-19T16:11:17.154+03:00
17,10.215.173.1,60548,35.247.180.175,33438,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.155+03:00,2026-06-19T16:11:17.155+03:00
17,10.215.173.1,56558,35.247.180.175,33439,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.157+03:00,2026-06-19T16:11:17.157+03:00
17,10.215.173.1,58455,35.247.180.175,33440,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.160+03:00,2026-06-19T16:11:17.160+03:00
17,10.215.173.1,33805,35.247.180.175,33441,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.163+03:00,2026-06-19T16:11:17.163+03:00
17,10.215.173.1,58131,35.247.180.175,33442,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.165+03:00,2026-06-19T16:11:17.165+03:00
17,10.215.173.1,49269,35.247.180.175,33443,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.167+03:00,2026-06-19T16:11:17.167+03:00
17,10.215.173.1,43400,35.247.180.175,33444,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.168+03:00,2026-06-19T16:11:17.168+03:00
17,10.215.173.1,47935,35.247.180.175,33445,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.170+03:00,2026-06-19T16:11:17.170+03:00
17,10.215.173.1,54840,35.247.180.175,33446,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.172+03:00,2026-06-19T16:11:17.172+03:00
17,10.215.173.1,41939,35.247.180.175,33447,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.173+03:00,2026-06-19T16:11:17.173+03:00
17,10.215.173.1,58963,35.247.180.175,33448,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.178+03:00,2026-06-19T16:11:17.178+03:00
17,10.215.173.1,56143,35.247.180.175,33449,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:17.182+03:00,2026-06-19T16:11:17.182+03:00
17,10.215.173.1,31407,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,175.180.247.35.in-addr.arpa,73,126,1,1,2026-06-19T16:11:17.225+03:00,2026-06-19T16:11:17.326+03:00
6,10.215.173.1,51698,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:17.232+03:00,2026-06-19T16:11:17.690+03:00
6,10.215.173.1,58100,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:18.108+03:00,2026-06-19T16:11:18.306+03:00
6,10.215.173.1,58102,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:18.122+03:00,2026-06-19T16:11:18.319+03:00
6,10.215.173.1,58104,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:18.127+03:00,2026-06-19T16:11:18.325+03:00
6,10.215.173.1,33830,108.159.120.92,443,-1,Unknown,unknown,TLS,Closed,pic.vchat-onlie.com,100,88,2,2,2026-06-19T16:11:18.137+03:00,2026-06-19T16:11:18.243+03:00
17,10.215.173.1,23112,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,statistic.live.126.net,68,160,1,1,2026-06-19T16:11:18.228+03:00,2026-06-19T16:11:18.367+03:00
6,10.215.173.1,51920,220.197.34.76,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,statistic.live.126.net,2927,5162,11,12,2026-06-19T16:11:18.374+03:00,2026-06-19T16:11:20.454+03:00
6,10.215.173.1,58120,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.070+03:00,2026-06-19T16:11:20.246+03:00
6,10.215.173.1,58122,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.074+03:00,2026-06-19T16:11:20.268+03:00
6,10.215.173.1,58126,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.079+03:00,2026-06-19T16:11:20.253+03:00
6,10.215.173.1,58128,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.082+03:00,2026-06-19T16:11:20.276+03:00
6,10.215.173.1,58132,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.084+03:00,2026-06-19T16:11:20.260+03:00
6,10.215.173.1,33860,108.159.120.92,443,10340,Ditto,com.ditto.mobile,TLS,Closed,pic.vchat-onlie.com,100,88,2,2,2026-06-19T16:11:20.090+03:00,2026-06-19T16:11:20.186+03:00
6,10.215.173.1,58144,154.94.72.16,443,-1,Unknown,unknown,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:20.097+03:00,2026-06-19T16:11:20.290+03:00
6,10.215.173.1,58148,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,2123,55553,25,38,2026-06-19T16:11:22.121+03:00,2026-06-19T16:11:23.505+03:00
17,10.215.173.1,41841,35.247.180.175,33450,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.156+03:00,2026-06-19T16:11:22.156+03:00
17,10.215.173.1,57103,35.247.180.175,33451,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.160+03:00,2026-06-19T16:11:22.160+03:00
17,10.215.173.1,39311,35.247.180.175,33452,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.162+03:00,2026-06-19T16:11:22.162+03:00
17,10.215.173.1,35561,35.247.180.175,33453,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.169+03:00,2026-06-19T16:11:22.169+03:00
17,10.215.173.1,39034,35.247.180.175,33454,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.171+03:00,2026-06-19T16:11:22.171+03:00
17,10.215.173.1,60020,35.247.180.175,33455,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.177+03:00,2026-06-19T16:11:22.177+03:00
17,10.215.173.1,34239,35.247.180.175,33456,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.180+03:00,2026-06-19T16:11:22.180+03:00
17,10.215.173.1,34343,35.247.180.175,33457,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.185+03:00,2026-06-19T16:11:22.185+03:00
17,10.215.173.1,34270,35.247.180.175,33458,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.189+03:00,2026-06-19T16:11:22.189+03:00
17,10.215.173.1,33231,35.247.180.175,33459,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.194+03:00,2026-06-19T16:11:22.194+03:00
17,10.215.173.1,46147,35.247.180.175,33460,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.198+03:00,2026-06-19T16:11:22.198+03:00
17,10.215.173.1,46981,35.247.180.175,33461,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.202+03:00,2026-06-19T16:11:22.202+03:00
17,10.215.173.1,40453,35.247.180.175,33462,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.206+03:00,2026-06-19T16:11:22.206+03:00
17,10.215.173.1,58189,35.247.180.175,33463,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.210+03:00,2026-06-19T16:11:22.210+03:00
17,10.215.173.1,47475,35.247.180.175,33464,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.215+03:00,2026-06-19T16:11:22.215+03:00
17,10.215.173.1,56228,35.247.180.175,33465,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:22.219+03:00,2026-06-19T16:11:22.219+03:00
17,10.215.173.1,44204,10.215.173.2,53,10340,Ditto,com.ditto.mobile,DNS,Closed,im.dittoparty.com,63,177,1,1,2026-06-19T16:11:23.272+03:00,2026-06-19T16:11:23.490+03:00
6,10.215.173.1,51754,98.98.251.23,443,10340,Ditto,com.ditto.mobile,TLS,Closed,im.dittoparty.com,140,128,3,3,2026-06-19T16:11:23.496+03:00,2026-06-19T16:11:23.993+03:00
6,10.215.173.1,58156,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,2206,56140,23,34,2026-06-19T16:11:23.502+03:00,2026-06-19T16:11:24.905+03:00
6,10.215.173.1,58160,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,1583,17604,14,15,2026-06-19T16:11:23.633+03:00,2026-06-19T16:11:24.833+03:00
6,10.215.173.1,58164,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,2303,75078,32,51,2026-06-19T16:11:23.981+03:00,2026-06-19T16:11:24.931+03:00
6,10.215.173.1,58168,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,1220,5131,10,9,2026-06-19T16:11:23.989+03:00,2026-06-19T16:11:24.766+03:00
6,10.215.173.1,58170,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,1703,24597,17,21,2026-06-19T16:11:23.991+03:00,2026-06-19T16:11:24.937+03:00
6,10.215.173.1,58176,154.94.72.16,443,10340,Ditto,com.ditto.mobile,HTTPS,Closed,res.dittoparty.com,1228,1583,9,8,2026-06-19T16:11:24.152+03:00,2026-06-19T16:11:24.878+03:00
6,10.215.173.1,58180,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:24.709+03:00,2026-06-19T16:11:24.924+03:00
6,10.215.173.1,58184,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:24.811+03:00,2026-06-19T16:11:24.962+03:00
6,10.215.173.1,58186,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:24.814+03:00,2026-06-19T16:11:24.942+03:00
6,10.215.173.1,33912,108.159.120.92,443,10340,Ditto,com.ditto.mobile,TLS,Closed,pic.vchat-onlie.com,100,88,2,2,2026-06-19T16:11:24.826+03:00,2026-06-19T16:11:24.928+03:00
6,10.215.173.1,58196,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.735+03:00,2026-06-19T16:11:25.889+03:00
6,10.215.173.1,58198,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.740+03:00,2026-06-19T16:11:25.874+03:00
6,10.215.173.1,58202,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.744+03:00,2026-06-19T16:11:25.895+03:00
6,10.215.173.1,58204,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.750+03:00,2026-06-19T16:11:25.890+03:00
6,10.215.173.1,58208,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.753+03:00,2026-06-19T16:11:25.890+03:00
6,10.215.173.1,33936,108.159.120.92,443,10340,Ditto,com.ditto.mobile,TLS,Closed,pic.vchat-onlie.com,100,88,2,2,2026-06-19T16:11:25.758+03:00,2026-06-19T16:11:25.822+03:00
6,10.215.173.1,58220,154.94.72.16,443,10340,Ditto,com.ditto.mobile,TLS,Closed,res.dittoparty.com,100,88,2,2,2026-06-19T16:11:25.770+03:00,2026-06-19T16:11:25.925+03:00
17,10.215.173.1,37427,35.247.180.175,33466,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.180+03:00,2026-06-19T16:11:27.180+03:00
17,10.215.173.1,56361,35.247.180.175,33467,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.185+03:00,2026-06-19T16:11:27.185+03:00
17,10.215.173.1,55753,35.247.180.175,33468,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.215+03:00,2026-06-19T16:11:27.215+03:00
17,10.215.173.1,51594,35.247.180.175,33469,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.228+03:00,2026-06-19T16:11:27.228+03:00
17,10.215.173.1,44118,35.247.180.175,33470,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.238+03:00,2026-06-19T16:11:27.238+03:00
17,10.215.173.1,48712,35.247.180.175,33471,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.245+03:00,2026-06-19T16:11:27.245+03:00
17,10.215.173.1,38496,35.247.180.175,33472,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.255+03:00,2026-06-19T16:11:27.255+03:00
17,10.215.173.1,34459,35.247.180.175,33473,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.262+03:00,2026-06-19T16:11:27.262+03:00
17,10.215.173.1,45117,35.247.180.175,33474,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.272+03:00,2026-06-19T16:11:27.272+03:00
17,10.215.173.1,42416,35.247.180.175,33475,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.276+03:00,2026-06-19T16:11:27.276+03:00
17,10.215.173.1,37582,35.247.180.175,33476,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.279+03:00,2026-06-19T16:11:27.279+03:00
17,10.215.173.1,45393,35.247.180.175,33477,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.286+03:00,2026-06-19T16:11:27.286+03:00
17,10.215.173.1,38281,35.247.180.175,33478,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.297+03:00,2026-06-19T16:11:27.297+03:00
17,10.215.173.1,54442,35.247.180.175,33479,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.304+03:00,2026-06-19T16:11:27.304+03:00
17,10.215.173.1,52186,35.247.180.175,33480,10340,Ditto,com.ditto.mobile,UDP,Closed,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.315+03:00,2026-06-19T16:11:27.315+03:00
17,10.215.173.1,44226,35.247.180.175,33481,10340,Ditto,com.ditto.mobile,UDP,Error,link-ga-hz.yunxinfw.com,60,0,1,0,2026-06-19T16:11:27.331+03:00,2026-06-19T16:11:27.331+03:00
